user_id,interactions,labels
User_921,UIUXHINDI:0.09:0.9;FLUTTER2025EN:0.86:0.99;GIT2025HINDI:0.29:0.74;REACT2025HINDI:0.13:0.7;PYTHONDATASCIENCE2025ENGLISH:0.98:0.16;NODEJS2025HINDI:0.74:0.84;AIML2025ENG:0.86:0.7,PROGRAMMING
User_918,PYTHON2025HINDI:0.08:0.04,"DEVOPS,AI/ML,LANGUAGES"
User_174,PYTHON2025HINDI:0.44:0.36;PYTHONDATASCIENCE2025ENGLISH:0.01:0.37;PYTHON2025ENG:0.41:0.45;UIUXHINDI:0.82:0.34;GIT2025ENG:0.88:0.87;DEVOPS2025HINDI:0.62:0.23;AIML2025ENG:0.26:0.38,"DESIGN,DEVELOPMENT,DATA SCIENCE"
User_696,FLUTTER2025EN:0.72:0.46;DEVOPS2025HINDI:0.29:0.65;GIT2025ENG:0.44:0.53;PYTHON2025ENG:0.9:0.12,MOBILE
User_849,DEVOPS2025HINDI:0.53:0.55;PYTHONDATASCIENCE2025ENGLISH:0.94:0.31;NODEJS2025HINDI:0.09:0.06;GIT2025HINDI:0.89:0.19;UIUXHINDI:0.8:0.55;REACT2025HINDI:0.97:0.9;GIT2025ENG:0.97:0.66,"DATA SCIENCE,LANGUAGES,MOBILE"
User_228,UIUXHINDI:0.86:0.02;PYTHON2025ENG:0.41:0.15;REACT2025HINDI:0.69:0.99;PYTHON2025HINDI:0.88:0.18;GIT2025HINDI:0.25:0.03;DEVOPS2025HINDI:0.83:0.5;PYTHONDATASCIENCE2025ENGLISH:0.31:0.5;NODEJS2025HINDI:0.89:0.26;AIML2025ENG:0.69:0.83;FLUTTER2025EN:0.48:0.62,"LANGUAGES,GIT AND GITHUB"
User_628,FLUTTER2025EN:0.42:0.26;DEVOPS2025HINDI:0.69:0.87;NODEJS2025HINDI:0.17:0.54,"LANGUAGES,DEVOPS,PROGRAMMING"
User_801,FLUTTER2025EN:0.83:0.99;GIT2025ENG:0.09:0.98;PYTHON2025ENG:0.65:0.8;DEVOPS2025HINDI:0.86:0.79,"AI/ML,GIT AND GITHUB,DEVOPS"
User_761,,"AI/ML,LANGUAGES"
User_158,PYTHON2025ENG:0.77:0.82;DEVOPS2025HINDI:0.26:0.22;GIT2025HINDI:0.81:0.71;GIT2025ENG:0.75:0.73;PYTHONDATASCIENCE2025ENGLISH:0.17:0.17;REACT2025HINDI:0.45:0.25;UIUXHINDI:0.1:0.46;NODEJS2025HINDI:0.04:0.37;FLUTTER2025EN:0.5:0.05,"DEVOPS,PROGRAMMING,LANGUAGES"
User_397,PYTHON2025HINDI:0.53:0.42;UIUXHINDI:0.64:0.42;GIT2025ENG:0.34:0.32;DEVOPS2025HINDI:0.71:0.49;GIT2025HINDI:0.93:0.98;AIML2025ENG:0.83:0.82;REACT2025HINDI:0.83:0.79;NODEJS2025HINDI:0.04:0.77;FLUTTER2025EN:0.35:0.64;PYTHONDATASCIENCE2025ENGLISH:0.15:0.05,DATA SCIENCE
User_620,PYTHON2025ENG:0.89:0.27;GIT2025HINDI:0.17:0.33;UIUXHINDI:0.08:0.33;GIT2025ENG:0.94:0.49;REACT2025HINDI:0.03:0.27;FLUTTER2025EN:0.11:0.27;NODEJS2025HINDI:0.22:0.06;PYTHONDATASCIENCE2025ENGLISH:0.36:0.88;DEVOPS2025HINDI:0.74:0.76;PYTHON2025HINDI:0.36:0.35,MOBILE
User_319,REACT2025HINDI:0.17:0.45,PROGRAMMING
User_474,PYTHON2025HINDI:0.13:0.16;PYTHON2025ENG:0.51:0.51;AIML2025ENG:0.66:0.67,"DEVOPS,DEVELOPMENT,GIT AND GITHUB"
User_155,REACT2025HINDI:0.79:0.78;FLUTTER2025EN:0.84:0.08;AIML2025ENG:0.77:0.15;UIUXHINDI:0.19:0.77;PYTHON2025ENG:0.95:0.3,"DESIGN,LANGUAGES,PROGRAMMING"
User_561,PYTHONDATASCIENCE2025ENGLISH:0.04:0.54;DEVOPS2025HINDI:0.14:0.42;REACT2025HINDI:0.07:0.71;GIT2025HINDI:0.05:0.06;NODEJS2025HINDI:0.39:0.27;AIML2025ENG:0.38:0.34;UIUXHINDI:0.43:0.65;GIT2025ENG:0.98:0.8,"DEVELOPMENT,GIT AND GITHUB,DEVOPS"
User_839,GIT2025HINDI:0.63:0.58;GIT2025ENG:0.31:0.48;DEVOPS2025HINDI:0.27:0.09;REACT2025HINDI:0.87:0.69;PYTHON2025ENG:0.54:0.39;UIUXHINDI:0.52:0.53;AIML2025ENG:0.37:0.9;PYTHON2025HINDI:0.1:0.89;PYTHONDATASCIENCE2025ENGLISH:0.01:0.13,"MOBILE,PROGRAMMING"
User_666,FLUTTER2025EN:0.78:0.64;UIUXHINDI:0.49:0.28;DEVOPS2025HINDI:0.85:0.3;NODEJS2025HINDI:0.02:0.99;GIT2025ENG:0.69:0.58,"DEVELOPMENT,GIT AND GITHUB"
User_415,FLUTTER2025EN:0.57:0.03;AIML2025ENG:0.27:0.35;UIUXHINDI:0.84:0.42;PYTHON2025HINDI:0.18:0.55;GIT2025ENG:0.61:0.29;DEVOPS2025HINDI:0.92:0.99;PYTHON2025ENG:0.32:0.57;REACT2025HINDI:0.18:0.16,"MOBILE,LANGUAGES"
User_908,REACT2025HINDI:0.47:0.44;AIML2025ENG:0.47:0.48;GIT2025HINDI:0.74:0.48,LANGUAGES
User_392,NODEJS2025HINDI:0.54:0.33;REACT2025HINDI:0.26:0.39;FLUTTER2025EN:0.38:0.71;GIT2025HINDI:0.56:0.72,"DATA SCIENCE,DEVELOPMENT,LANGUAGES"
User_589,PYTHONDATASCIENCE2025ENGLISH:0.49:0.52;AIML2025ENG:0.9:0.12;GIT2025HINDI:0.8:0.46;PYTHON2025HINDI:0.32:0.3;REACT2025HINDI:0.01:0.05;PYTHON2025ENG:0.92:0.61,"PROGRAMMING,GIT AND GITHUB,LANGUAGES"
User_934,NODEJS2025HINDI:0.71:0.75;PYTHONDATASCIENCE2025ENGLISH:0.46:0.47;REACT2025HINDI:0.39:0.01;DEVOPS2025HINDI:0.03:0.86;GIT2025ENG:0.75:0.7;UIUXHINDI:0.16:0.94;GIT2025HINDI:0.8:0.85,DESIGN
User_42,DEVOPS2025HINDI:0.05:0.12;FLUTTER2025EN:0.28:0.23,"MOBILE,DEVOPS"
User_689,PYTHON2025ENG:0.19:0.01;AIML2025ENG:0.92:0.5;DEVOPS2025HINDI:0.28:0.94;FLUTTER2025EN:0.94:0.03;PYTHON2025HINDI:0.03:0.12;REACT2025HINDI:0.24:0.9,AI/ML
User_886,NODEJS2025HINDI:0.93:0.73;GIT2025HINDI:0.43:0.13;FLUTTER2025EN:0.26:0.6;PYTHON2025HINDI:0.24:0.83;DEVOPS2025HINDI:0.85:0.54;GIT2025ENG:0.03:0.96,MOBILE
User_448,FLUTTER2025EN:0.96:0.98;AIML2025ENG:0.21:0.84;GIT2025HINDI:0.03:0.57;REACT2025HINDI:0.73:0.07;NODEJS2025HINDI:1.0:0.85;PYTHON2025HINDI:1.0:0.38;PYTHONDATASCIENCE2025ENGLISH:0.5:0.83;UIUXHINDI:0.14:0.17,"PROGRAMMING,DESIGN,GIT AND GITHUB"
User_538,GIT2025ENG:0.18:0.83;UIUXHINDI:0.61:0.94;AIML2025ENG:0.25:0.6;PYTHON2025ENG:0.23:0.03;FLUTTER2025EN:0.15:0.17;PYTHONDATASCIENCE2025ENGLISH:0.9:0.76;PYTHON2025HINDI:0.67:0.5,"DEVOPS,GIT AND GITHUB"
User_607,GIT2025HINDI:0.23:0.46;REACT2025HINDI:0.31:0.52;PYTHONDATASCIENCE2025ENGLISH:0.68:0.99;GIT2025ENG:0.06:0.19;PYTHON2025HINDI:0.09:0.1;DEVOPS2025HINDI:0.76:0.16,"DESIGN,LANGUAGES"
User_826,AIML2025ENG:0.32:0.14,AI/ML
User_555,UIUXHINDI:0.41:0.15,"AI/ML,DEVOPS"
User_259,AIML2025ENG:0.44:0.56;PYTHON2025HINDI:0.9:0.56;PYTHON2025ENG:0.11:0.82;UIUXHINDI:0.88:0.17;DEVOPS2025HINDI:0.8:0.74;GIT2025ENG:0.34:0.47,"AI/ML,DEVOPS"
User_486,GIT2025ENG:0.85:0.34;NODEJS2025HINDI:0.75:0.69;AIML2025ENG:0.23:0.84;DEVOPS2025HINDI:0.72:0.25,"PROGRAMMING,LANGUAGES,DEVOPS"
User_47,PYTHON2025ENG:0.3:0.24;NODEJS2025HINDI:0.14:0.27;DEVOPS2025HINDI:0.32:0.31,"PROGRAMMING,GIT AND GITHUB,DESIGN"
User_554,REACT2025HINDI:0.21:0.9;GIT2025ENG:0.02:0.28;PYTHONDATASCIENCE2025ENGLISH:0.98:0.63;DEVOPS2025HINDI:0.27:0.49;PYTHON2025ENG:0.43:0.12;FLUTTER2025EN:0.61:0.33,"AI/ML,DESIGN"
User_742,REACT2025HINDI:0.1:0.5,DESIGN
User_795,PYTHON2025HINDI:0.99:0.3;NODEJS2025HINDI:0.93:0.92;PYTHONDATASCIENCE2025ENGLISH:0.0:0.34;REACT2025HINDI:0.73:0.59;GIT2025HINDI:0.06:0.55;AIML2025ENG:0.81:0.24,AI/ML
User_17,AIML2025ENG:0.77:0.34;FLUTTER2025EN:0.96:0.23;NODEJS2025HINDI:0.89:0.35,"PROGRAMMING,DEVOPS"
User_717,UIUXHINDI:0.25:0.12;PYTHONDATASCIENCE2025ENGLISH:0.63:0.84;PYTHON2025ENG:0.39:0.82;FLUTTER2025EN:0.82:0.65;DEVOPS2025HINDI:0.57:0.92;AIML2025ENG:0.87:0.88,DATA SCIENCE
User_726,GIT2025ENG:0.13:0.66,"PROGRAMMING,GIT AND GITHUB"
User_891,,"DESIGN,DATA SCIENCE"
User_424,GIT2025ENG:0.81:0.45;UIUXHINDI:0.53:0.46;FLUTTER2025EN:0.97:0.21;DEVOPS2025HINDI:0.2:0.14;PYTHON2025ENG:0.5:0.69;PYTHONDATASCIENCE2025ENGLISH:0.57:0.61;PYTHON2025HINDI:0.21:0.03;NODEJS2025HINDI:0.25:0.28;GIT2025HINDI:0.15:0.54;REACT2025HINDI:0.39:0.06,"GIT AND GITHUB,DATA SCIENCE,MOBILE"
User_566,FLUTTER2025EN:0.96:0.33;NODEJS2025HINDI:0.91:0.27;UIUXHINDI:0.34:0.88;PYTHON2025ENG:0.88:0.48;REACT2025HINDI:0.85:0.51;PYTHONDATASCIENCE2025ENGLISH:0.85:0.08;GIT2025HINDI:0.35:0.44;GIT2025ENG:0.66:0.73,MOBILE
User_819,GIT2025ENG:0.79:0.29,MOBILE
User_979,GIT2025HINDI:0.08:0.75;UIUXHINDI:0.86:0.63;FLUTTER2025EN:0.71:0.26;GIT2025ENG:0.34:0.5;REACT2025HINDI:0.57:0.67;PYTHONDATASCIENCE2025ENGLISH:0.69:0.47,"DATA SCIENCE,DEVELOPMENT"
User_206,GIT2025HINDI:0.65:0.65;AIML2025ENG:0.41:0.31;PYTHONDATASCIENCE2025ENGLISH:0.68:0.89;UIUXHINDI:0.12:0.07;NODEJS2025HINDI:0.06:0.07;PYTHON2025HINDI:0.71:0.42;DEVOPS2025HINDI:0.16:0.48;GIT2025ENG:0.55:0.87;FLUTTER2025EN:0.49:0.07,DEVOPS
User_649,PYTHONDATASCIENCE2025ENGLISH:0.82:0.42;AIML2025ENG:0.13:0.66;PYTHON2025HINDI:0.73:0.69;DEVOPS2025HINDI:0.61:0.71;NODEJS2025HINDI:0.12:0.57;PYTHON2025ENG:0.65:0.41;GIT2025HINDI:0.35:0.43;UIUXHINDI:0.56:0.18,"MOBILE,LANGUAGES,DEVOPS"
User_716,PYTHON2025ENG:0.68:0.92;GIT2025ENG:0.32:0.11;AIML2025ENG:0.64:0.84;NODEJS2025HINDI:0.16:0.73;DEVOPS2025HINDI:0.44:0.61;PYTHON2025HINDI:0.28:0.68;PYTHONDATASCIENCE2025ENGLISH:0.57:0.79,"LANGUAGES,MOBILE,DESIGN"
User_876,FLUTTER2025EN:0.13:0.74;PYTHONDATASCIENCE2025ENGLISH:0.83:0.96;GIT2025HINDI:0.67:0.61;UIUXHINDI:0.92:0.13;DEVOPS2025HINDI:0.34:0.04;PYTHON2025ENG:0.08:0.62;PYTHON2025HINDI:0.13:0.85;REACT2025HINDI:0.52:0.61,"GIT AND GITHUB,DATA SCIENCE,DEVELOPMENT"
User_690,DEVOPS2025HINDI:0.83:0.4,"AI/ML,PROGRAMMING"
User_6,DEVOPS2025HINDI:0.42:0.06;REACT2025HINDI:0.66:0.06,MOBILE
User_247,,"DESIGN,DEVOPS"
User_222,NODEJS2025HINDI:0.4:0.83;GIT2025ENG:0.76:0.54;REACT2025HINDI:0.53:0.42;PYTHON2025HINDI:0.1:0.47;GIT2025HINDI:0.37:0.86;DEVOPS2025HINDI:0.41:0.83;UIUXHINDI:0.81:0.42,LANGUAGES
User_61,AIML2025ENG:0.17:0.61;FLUTTER2025EN:0.13:0.01;UIUXHINDI:0.52:0.94;GIT2025HINDI:0.77:0.57,"PROGRAMMING,DESIGN,DEVELOPMENT"
User_21,UIUXHINDI:0.33:0.17;PYTHON2025HINDI:0.96:0.25,"GIT AND GITHUB,MOBILE"
User_440,NODEJS2025HINDI:0.09:0.86;PYTHON2025HINDI:0.31:0.19;DEVOPS2025HINDI:0.42:0.32;PYTHONDATASCIENCE2025ENGLISH:0.15:0.36;GIT2025HINDI:0.21:0.37;AIML2025ENG:0.32:0.99;REACT2025HINDI:0.17:0.03,"LANGUAGES,PROGRAMMING"
User_265,FLUTTER2025EN:0.96:0.26;PYTHONDATASCIENCE2025ENGLISH:0.6:0.02;NODEJS2025HINDI:0.01:0.77;UIUXHINDI:0.44:0.91;PYTHON2025ENG:0.11:0.61;GIT2025ENG:0.69:0.64,"MOBILE,AI/ML,LANGUAGES"
User_929,REACT2025HINDI:0.86:1.0;DEVOPS2025HINDI:0.18:0.41;FLUTTER2025EN:0.12:0.69;PYTHON2025HINDI:0.45:0.78;PYTHONDATASCIENCE2025ENGLISH:0.69:0.11;AIML2025ENG:0.64:0.66,"MOBILE,DATA SCIENCE"
User_297,FLUTTER2025EN:0.19:0.23;PYTHON2025ENG:0.35:0.07;AIML2025ENG:0.51:0.61;UIUXHINDI:0.19:0.24,"DEVELOPMENT,PROGRAMMING,DATA SCIENCE"
User_721,AIML2025ENG:0.68:0.9;PYTHON2025ENG:0.29:0.8;PYTHON2025HINDI:0.97:0.91,GIT AND GITHUB
User_856,DEVOPS2025HINDI:0.3:0.32;PYTHONDATASCIENCE2025ENGLISH:0.45:0.79,"DATA SCIENCE,LANGUAGES,DESIGN"
User_243,,"DEVOPS,LANGUAGES"
User_815,PYTHONDATASCIENCE2025ENGLISH:0.45:0.94;PYTHON2025ENG:0.99:0.03;UIUXHINDI:0.03:0.28,"LANGUAGES,MOBILE,AI/ML"
User_438,PYTHONDATASCIENCE2025ENGLISH:0.09:0.79;REACT2025HINDI:0.24:0.51;PYTHON2025ENG:0.79:0.96;AIML2025ENG:0.62:0.14;GIT2025HINDI:0.51:0.11;DEVOPS2025HINDI:0.74:0.94;PYTHON2025HINDI:0.9:0.97,"DEVELOPMENT,DESIGN,PROGRAMMING"
User_95,DEVOPS2025HINDI:0.6:0.87,"AI/ML,DESIGN,LANGUAGES"
User_961,UIUXHINDI:0.35:0.6;AIML2025ENG:0.89:0.29;FLUTTER2025EN:0.14:0.03;GIT2025ENG:0.52:0.5,DATA SCIENCE
User_44,UIUXHINDI:0.74:0.44;AIML2025ENG:0.86:0.37;PYTHON2025ENG:0.38:0.96;GIT2025HINDI:0.08:0.81;GIT2025ENG:0.28:0.35,"DEVELOPMENT,DEVOPS"
User_279,REACT2025HINDI:0.88:0.21;PYTHON2025HINDI:0.42:0.53;GIT2025HINDI:0.93:0.78;PYTHONDATASCIENCE2025ENGLISH:0.9:0.31;UIUXHINDI:0.88:0.53;FLUTTER2025EN:0.57:0.71;GIT2025ENG:0.69:0.7,MOBILE
User_227,GIT2025HINDI:0.36:0.19,"DEVELOPMENT,PROGRAMMING,GIT AND GITHUB"
User_528,REACT2025HINDI:0.87:0.19;DEVOPS2025HINDI:0.76:0.71;NODEJS2025HINDI:0.45:0.63,"PROGRAMMING,DATA SCIENCE"
User_510,GIT2025ENG:0.36:0.34;PYTHON2025ENG:0.58:0.18;PYTHONDATASCIENCE2025ENGLISH:0.37:0.19;UIUXHINDI:0.33:0.71;PYTHON2025HINDI:0.07:0.62;DEVOPS2025HINDI:0.26:0.34;AIML2025ENG:0.51:0.81;NODEJS2025HINDI:0.46:0.78;FLUTTER2025EN:0.8:0.08;REACT2025HINDI:0.6:0.16,"DEVELOPMENT,MOBILE"
User_871,PYTHONDATASCIENCE2025ENGLISH:0.79:0.47;PYTHON2025HINDI:0.35:0.91;GIT2025HINDI:0.22:0.69;DEVOPS2025HINDI:0.22:0.1;UIUXHINDI:0.84:0.55;NODEJS2025HINDI:0.37:0.78,"GIT AND GITHUB,PROGRAMMING"
User_551,UIUXHINDI:0.12:0.36,"PROGRAMMING,DEVOPS,LANGUAGES"
User_482,AIML2025ENG:0.76:0.74;DEVOPS2025HINDI:0.25:0.67;GIT2025HINDI:0.94:0.56;PYTHON2025HINDI:0.43:0.68;UIUXHINDI:0.23:0.46;FLUTTER2025EN:0.4:0.03,"PROGRAMMING,DESIGN"
User_931,,"PROGRAMMING,DEVOPS,AI/ML"
User_587,UIUXHINDI:0.76:0.47;PYTHON2025HINDI:0.36:0.69;GIT2025ENG:0.36:0.58;DEVOPS2025HINDI:0.7:0.75;REACT2025HINDI:0.4:0.77;AIML2025ENG:0.34:0.04;NODEJS2025HINDI:0.35:0.57,"DESIGN,LANGUAGES,MOBILE"
User_244,PYTHON2025ENG:0.86:0.73;AIML2025ENG:0.26:0.86;GIT2025ENG:0.26:0.57,"AI/ML,DEVELOPMENT"
User_39,NODEJS2025HINDI:0.56:0.37;FLUTTER2025EN:0.16:0.49,"LANGUAGES,DEVOPS"
User_53,PYTHON2025HINDI:0.1:0.81;AIML2025ENG:0.5:0.83,"PROGRAMMING,AI/ML,DESIGN"
User_126,AIML2025ENG:0.56:0.59;DEVOPS2025HINDI:0.85:0.45;REACT2025HINDI:0.18:0.01;GIT2025ENG:0.75:0.94;PYTHONDATASCIENCE2025ENGLISH:0.85:0.84,"MOBILE,DEVELOPMENT,DATA SCIENCE"
User_739,PYTHONDATASCIENCE2025ENGLISH:0.81:0.17;AIML2025ENG:0.61:0.62;UIUXHINDI:0.05:0.21;DEVOPS2025HINDI:0.8:0.77;REACT2025HINDI:0.95:0.7;FLUTTER2025EN:0.4:0.16;NODEJS2025HINDI:0.64:0.67;PYTHON2025HINDI:0.3:0.62;GIT2025HINDI:0.24:0.84;PYTHON2025ENG:0.46:0.5,"LANGUAGES,PROGRAMMING,GIT AND GITHUB"
User_659,REACT2025HINDI:0.07:0.67;FLUTTER2025EN:0.27:0.57;UIUXHINDI:0.34:0.93;PYTHON2025HINDI:0.89:0.71;GIT2025ENG:0.8:0.73;PYTHON2025ENG:0.71:0.37;NODEJS2025HINDI:0.32:0.8,"DEVOPS,AI/ML"
User_602,PYTHONDATASCIENCE2025ENGLISH:0.4:0.19;PYTHON2025HINDI:0.55:0.96;GIT2025ENG:0.15:0.8;FLUTTER2025EN:0.89:0.8,"LANGUAGES,DEVOPS,DATA SCIENCE"
User_599,UIUXHINDI:0.59:0.13;REACT2025HINDI:0.01:0.54;PYTHONDATASCIENCE2025ENGLISH:0.47:0.23;PYTHON2025ENG:0.64:0.37;GIT2025HINDI:0.3:0.38;GIT2025ENG:0.37:0.21;NODEJS2025HINDI:0.85:0.6;DEVOPS2025HINDI:0.86:0.41;FLUTTER2025EN:0.77:0.26;PYTHON2025HINDI:0.82:0.39,DEVELOPMENT
User_631,UIUXHINDI:0.12:0.88;FLUTTER2025EN:0.35:0.76;PYTHONDATASCIENCE2025ENGLISH:0.79:0.12;GIT2025ENG:0.28:0.88,"LANGUAGES,PROGRAMMING,GIT AND GITHUB"
User_805,AIML2025ENG:0.76:0.05;FLUTTER2025EN:0.94:0.99;PYTHONDATASCIENCE2025ENGLISH:0.28:0.29;PYTHON2025ENG:0.24:0.47;UIUXHINDI:0.07:0.56;PYTHON2025HINDI:0.2:0.95;GIT2025ENG:0.67:0.71;NODEJS2025HINDI:0.85:0.61,"PROGRAMMING,GIT AND GITHUB,DESIGN"
User_927,PYTHON2025ENG:0.63:0.03;REACT2025HINDI:0.85:0.69;PYTHONDATASCIENCE2025ENGLISH:0.77:0.31;AIML2025ENG:0.55:0.11;PYTHON2025HINDI:0.38:0.24;GIT2025ENG:0.46:0.8;DEVOPS2025HINDI:0.39:0.16;NODEJS2025HINDI:0.61:0.78;UIUXHINDI:0.82:0.26;FLUTTER2025EN:0.85:0.63,"DEVOPS,MOBILE,DESIGN"
User_753,PYTHON2025ENG:0.11:0.23;REACT2025HINDI:0.77:0.74;GIT2025HINDI:0.38:0.59,AI/ML
User_939,PYTHONDATASCIENCE2025ENGLISH:0.13:0.05;REACT2025HINDI:0.38:0.34;GIT2025ENG:0.49:0.75;GIT2025HINDI:0.28:0.18;PYTHON2025ENG:0.06:0.66;UIUXHINDI:0.46:0.85;FLUTTER2025EN:0.54:0.38;NODEJS2025HINDI:0.02:0.09,"DESIGN,DATA SCIENCE,AI/ML"
User_309,GIT2025HINDI:0.29:0.29,GIT AND GITHUB
User_429,FLUTTER2025EN:0.93:0.22;REACT2025HINDI:0.24:0.53;PYTHON2025ENG:0.39:0.93;PYTHON2025HINDI:0.22:0.01;NODEJS2025HINDI:0.37:0.58;PYTHONDATASCIENCE2025ENGLISH:0.91:0.84;UIUXHINDI:0.02:0.79,"MOBILE,DEVOPS"
User_870,NODEJS2025HINDI:0.14:0.57;GIT2025HINDI:0.66:0.59;PYTHON2025ENG:0.97:0.34;PYTHON2025HINDI:0.56:0.63,"AI/ML,LANGUAGES,DESIGN"
User_959,PYTHON2025HINDI:0.72:0.71;FLUTTER2025EN:0.63:0.32;UIUXHINDI:0.96:0.78;DEVOPS2025HINDI:0.16:0.73;NODEJS2025HINDI:0.2:0.05;AIML2025ENG:0.56:0.15;GIT2025HINDI:0.66:0.34;PYTHON2025ENG:0.49:0.56,"MOBILE,PROGRAMMING,DEVOPS"
User_380,UIUXHINDI:0.68:0.31;PYTHON2025HINDI:0.07:0.92;PYTHON2025ENG:0.43:0.37;AIML2025ENG:0.13:0.3;NODEJS2025HINDI:0.59:0.66;GIT2025HINDI:1.0:0.77,"DEVELOPMENT,DATA SCIENCE,GIT AND GITHUB"
User_94,GIT2025HINDI:0.98:0.57;AIML2025ENG:0.01:0.69,"GIT AND GITHUB,DATA SCIENCE,DEVOPS"
User_177,REACT2025HINDI:0.96:0.7;PYTHONDATASCIENCE2025ENGLISH:0.44:0.2,MOBILE
User_732,NODEJS2025HINDI:0.24:0.65;PYTHONDATASCIENCE2025ENGLISH:0.04:0.43;PYTHON2025ENG:0.25:0.05;GIT2025ENG:0.04:0.55;DEVOPS2025HINDI:0.03:0.49;FLUTTER2025EN:0.61:0.98;PYTHON2025HINDI:0.47:0.44,"MOBILE,AI/ML,DESIGN"
User_710,DEVOPS2025HINDI:0.54:0.01;PYTHON2025ENG:0.11:0.59,LANGUAGES
User_467,FLUTTER2025EN:0.86:0.11;UIUXHINDI:0.84:0.94;GIT2025ENG:0.83:0.96;NODEJS2025HINDI:0.62:0.73;AIML2025ENG:0.34:0.22;PYTHONDATASCIENCE2025ENGLISH:0.5:0.07;REACT2025HINDI:0.71:0.06;PYTHON2025HINDI:0.6:0.17;PYTHON2025ENG:0.8:0.87,"DESIGN,DATA SCIENCE,PROGRAMMING"
User_881,AIML2025ENG:0.77:0.47;GIT2025HINDI:0.93:0.19;PYTHON2025ENG:0.46:0.91;DEVOPS2025HINDI:0.14:0.93;GIT2025ENG:0.21:0.75;REACT2025HINDI:0.23:0.9;NODEJS2025HINDI:0.96:0.47;PYTHONDATASCIENCE2025ENGLISH:0.42:0.8;PYTHON2025HINDI:0.19:0.42,"LANGUAGES,DATA SCIENCE,DEVOPS"
User_5,NODEJS2025HINDI:0.58:0.43;PYTHONDATASCIENCE2025ENGLISH:0.94:0.17,LANGUAGES
User_378,,"GIT AND GITHUB,LANGUAGES"
User_854,PYTHON2025HINDI:0.66:0.69;NODEJS2025HINDI:0.2:0.28;UIUXHINDI:0.3:0.68;GIT2025ENG:0.15:0.38;PYTHON2025ENG:0.2:0.07,"PROGRAMMING,AI/ML"
User_328,GIT2025HINDI:0.33:0.85;UIUXHINDI:0.04:0.77;PYTHONDATASCIENCE2025ENGLISH:0.17:0.49;PYTHON2025ENG:0.02:0.48;GIT2025ENG:0.86:0.44;REACT2025HINDI:0.78:0.33,"DATA SCIENCE,AI/ML,PROGRAMMING"
User_214,PYTHON2025ENG:0.58:0.71;AIML2025ENG:0.98:0.92;NODEJS2025HINDI:0.59:0.04;PYTHONDATASCIENCE2025ENGLISH:0.63:0.51;GIT2025ENG:0.72:0.61;GIT2025HINDI:0.42:0.33,DEVOPS
User_449,PYTHON2025HINDI:0.25:0.36;AIML2025ENG:0.13:0.51;UIUXHINDI:0.91:0.35,"PROGRAMMING,AI/ML,DEVOPS"
User_750,UIUXHINDI:0.23:0.81;FLUTTER2025EN:0.37:0.54;DEVOPS2025HINDI:0.0:0.62;PYTHONDATASCIENCE2025ENGLISH:0.66:0.84;PYTHON2025HINDI:0.43:0.19;NODEJS2025HINDI:0.52:0.4;PYTHON2025ENG:0.6:0.81,"DEVELOPMENT,MOBILE,PROGRAMMING"
User_825,NODEJS2025HINDI:0.99:0.52;PYTHON2025HINDI:0.79:0.24;PYTHONDATASCIENCE2025ENGLISH:0.05:0.47;DEVOPS2025HINDI:0.15:0.05;UIUXHINDI:0.08:0.45,DEVOPS
User_323,GIT2025HINDI:0.72:0.27;PYTHON2025ENG:0.83:0.63;UIUXHINDI:0.4:0.26;PYTHON2025HINDI:0.58:0.94;FLUTTER2025EN:0.31:0.15;DEVOPS2025HINDI:0.18:0.68;REACT2025HINDI:0.98:0.94;NODEJS2025HINDI:0.13:0.81,"LANGUAGES,DESIGN,DEVELOPMENT"
User_2,DEVOPS2025HINDI:0.59:0.52;FLUTTER2025EN:0.85:0.42,GIT AND GITHUB
User_28,PYTHON2025HINDI:0.78:0.33;PYTHON2025ENG:0.9:0.4,"AI/ML,DEVELOPMENT"
User_541,PYTHON2025ENG:0.74:0.91;GIT2025ENG:0.55:0.63;REACT2025HINDI:0.05:0.76;DEVOPS2025HINDI:0.24:0.72;FLUTTER2025EN:0.03:0.62;GIT2025HINDI:0.87:0.64,"DEVELOPMENT,DEVOPS"
User_258,PYTHON2025ENG:0.23:0.2;REACT2025HINDI:0.44:0.51;PYTHONDATASCIENCE2025ENGLISH:0.59:0.31;GIT2025HINDI:0.14:0.38;GIT2025ENG:0.8:0.74;PYTHON2025HINDI:0.04:0.87;FLUTTER2025EN:0.27:0.61;DEVOPS2025HINDI:0.03:0.8;AIML2025ENG:0.97:0.06;NODEJS2025HINDI:0.41:0.47,"DEVELOPMENT,DATA SCIENCE"
User_246,FLUTTER2025EN:0.55:0.52;NODEJS2025HINDI:0.34:0.13,PROGRAMMING
User_729,NODEJS2025HINDI:0.44:0.29;AIML2025ENG:0.42:0.12,"GIT AND GITHUB,LANGUAGES,DATA SCIENCE"
User_769,AIML2025ENG:0.8:0.86;NODEJS2025HINDI:0.13:0.51;DEVOPS2025HINDI:0.84:0.55;PYTHON2025HINDI:0.75:0.85;GIT2025ENG:0.45:0.27;FLUTTER2025EN:0.68:0.15;PYTHONDATASCIENCE2025ENGLISH:0.59:0.95;GIT2025HINDI:0.95:0.13;REACT2025HINDI:0.12:0.09,"DESIGN,AI/ML"
